current_account_nbr,credit_risk_category,avg_q4_spend,cu_crd_line,recommended_credit_line_increase
3C1LR9XCIy81TzmW,Low Risk,26.04888888888889,2800.0,140.0
xNIixPXjbiZZ1I63,High Risk,29.181666666666665,5000.0,No Increase
s7pAQnYZ4S1zvbOS,High Risk,29.339444444444432,8000.0,No Increase
58A6CvGDfUnl9W6i,High Risk,64.8288888888889,3400.0,No Increase
FCTQgb4dbrtiUB6S,Watchlist,204.6211111111111,,Data Missing
LKlwivzAywoLUCt0,High Risk,82.18611111111109,5000.0,No Increase
lZC7tpMFrDT7l0sV,High Risk,70.94555555555559,1000.0,No Increase
Ltw3hoR1rq0jwvci,High Risk,61.46722222222223,2300.0,No Increase
ymRxtF7YRAvQ9nvg,High Risk,26.701666666666664,2800.0,No Increase
cojyo4VjwssSdfjd,High Risk,30.52277777777777,1300.0,No Increase
TfnUzINcnwN0aUYT,High Risk,19.738888888888887,2200.0,No Increase
AUJGcREs77UpQaYc,Very Low Risk,204.6211111111111,6500.0,325.0
6TTF6BGP2N13UkxH,High Risk,180.71999999999997,8300.0,No Increase
LqBHm5ZqQ1nibLBG,High Risk,27.391111111111115,8000.0,No Increase
nCuMhI8NTKR7W0Ax,High Risk,28.89888888888889,8700.0,No Increase
a2KUi5mJStzv0tQD,Low Risk,40.64722222222221,300.0,15.0
7rGvornFMkj9JgPT,High Risk,37.293888888888894,1000.0,No Increase
YIiVOWItp5Ips053,Very Low Risk,116.67833333333334,13000.0,650.0
o7XbnUO7hqmno7HW,High Risk,132.4755555555556,3400.0,No Increase
lSidoUzhHruQ9gfq,High Risk,54.01944444444445,3500.0,No Increase
KYMG1J8nMH6oe6kg,High Risk,27.843333333333334,2000.0,No Increase
tvuHGbzpU7ohcNB1,High Risk,75.0766666666667,1000.0,No Increase
ov76GIZaqkoWXesU,High Risk,41.07000000000002,1100.0,No Increase
xT4AkgBUJIl1QHLy,High Risk,52.61722222222224,3000.0,No Increase
JcnIwtWTqJKVpz0m,High Risk,79.78944444444444,6000.0,No Increase
Lp4aD63wq7Mbhs8k,High Risk,70.05666666666669,7300.0,No Increase
RlYxhDozicxLCdaL,High Risk,48.527777777777786,10000.0,No Increase
2peCKiMwj9JfjcQa,High Risk,204.6211111111111,6500.0,No Increase
qZonHR0zY9z4TAqj,High Risk,56.30999999999998,8000.0,No Increase
Tzfbh7zbVBQ8soUn,High Risk,36.093888888888905,2000.0,No Increase
0VJmhtHJ4SChhmU3,High Risk,39.69000000000001,4500.0,No Increase
9K1eJkVcVIRh9bwV,High Risk,36.516666666666666,3000.0,No Increase
ewubrcQznyYpMgbu,High Risk,28.950000000000003,5000.0,No Increase
Ql9Z4DOHGJcBzi0J,High Risk,28.416666666666668,2500.0,No Increase
GjShq7uYktRiKkXp,Watchlist,204.6211111111111,,Data Missing
QsnTWp412otNJDBO,High Risk,64.88444444444444,1500.0,No Increase
A1tsEU0CXA9dH5YB,High Risk,286.6833333333333,5500.0,No Increase
R1A0xZX4NWslgjMD,Very Low Risk,76.67777777777779,6500.0,325.0
m0n8fiJjNw5uHIIH,High Risk,48.03222222222221,1500.0,No Increase
vTMLOLVinN6CLLjX,Low Risk,204.6211111111111,1400.0,70.0
DA0j4lyzRya3mvmM,High Risk,648.6344444444443,18000.0,No Increase
bubrPO4YW0izM7ln,Watchlist,26.540555555555557,10000.0,Banker Decision
ja9koHt271xaiKvL,High Risk,50.25500000000002,250.0,No Increase
4GPK9NPYLuTnr7WU,High Risk,27.47888888888889,5000.0,No Increase
Zgs7hNLIqIaMbxQZ,High Risk,15.954999999999991,1800.0,No Increase
nybCkygen266g0rs,Watchlist,204.6211111111111,,Data Missing
WBpQtCk72qYcvPWc,Low Risk,26.501111111111115,300.0,15.0
mptBbiDLGumWS8nm,Very Low Risk,213.83388888888885,6000.0,300.0
hN0crQVpOaHMc5Uc,High Risk,25.637777777777774,2300.0,No Increase
wHo45KhHmwDJkDPs,Very Low Risk,12.79611111111111,6000.0,300.0
bo2plhngnZ79Y2vs,High Risk,113.0722222222222,12000.0,No Increase
NqkWGqpINnGtywAE,Very Low Risk,12.888888888888888,3000.0,150.0
lFtizQWVv3W5c0wr,High Risk,204.6211111111111,1000.0,No Increase
08WIx7QeGCxx3Qo7,High Risk,154.68555555555557,5000.0,No Increase
IIVgiZ7Uf1poKX1P,High Risk,204.6211111111111,1500.0,No Increase
roURmoGhnlpB5dA7,High Risk,204.6211111111111,15000.0,No Increase
M7MD7H8NzK5xSNWq,High Risk,66.62222222222219,17500.0,No Increase
crcUZ3qsIYf1MCs8,Very Low Risk,204.6211111111111,13000.0,650.0
urmNjoPo9yeM4PA5,High Risk,40.06333333333333,1100.0,No Increase
YpFDg0Djlc6pf0hQ,Very Low Risk,47.50222222222222,3000.0,150.0
gOwujiAKUfYfidtO,Watchlist,204.6211111111111,2000.0,Banker Decision
3rsvdTF5boFH1PWb,High Risk,33.941666666666656,1180.0,No Increase
YsXfOLsINBOBaArF,Very Low Risk,204.6211111111111,2100.0,105.0
JOJczt220rhbUwKm,Watchlist,204.6211111111111,600.0,Banker Decision
3ll712rwixE0PSKi,High Risk,38.80888888888888,2500.0,No Increase
6EEDb88JaPyEPJeq,Very Low Risk,204.6211111111111,5000.0,250.0
K1SIE1MoWKWu3eF6,Very Low Risk,204.6211111111111,6500.0,325.0
PyaOmb4XKoUOMS3U,Very Low Risk,204.6211111111111,6500.0,325.0
d5NIodGovsctqTrD,High Risk,25.21444444444445,1000.0,No Increase
6vEIOCoEsHL3KvMu,High Risk,70.37777777777778,6000.0,No Increase
tHF183lGDMeKubN8,High Risk,84.09277777777778,5000.0,No Increase
In081zUut6fsFzJp,High Risk,105.5683333333333,1200.0,No Increase
b1B4okshdwNnhiOG,Very Low Risk,17.953333333333337,7000.0,350.0
y5XI9GQHFhUXuuZg,Low Risk,204.6211111111111,200.0,60.0
wrGcFX0YbREWqE1Z,High Risk,35.47277777777778,3900.0,No Increase
bwpKAb6SPOeLVwhy,High Risk,204.6211111111111,100.0,No Increase
XZoZxSjLjdBr0u0T,Very Low Risk,204.6211111111111,3500.0,175.0
TKAquj58WDIHSCmT,High Risk,44.17666666666666,13750.0,No Increase
gLjA9vWvkY8dIuFo,High Risk,12.938333333333333,2500.0,No Increase
6i4HAPRfCDQZgH7C,Very Low Risk,81.30555555555554,9500.0,475.0
agAsPaN4vv5Qt7tP,Very Low Risk,318.9816666666668,6000.0,300.0
9Aq8BiB3PE2nuCwD,Very Low Risk,204.6211111111111,3000.0,150.0
mMjtwgtKDPtKQrb5,High Risk,34.659444444444446,230.0,No Increase
ZjHtRyZv0kHYBYJX,High Risk,170.82277777777776,12500.0,No Increase
AGQVCejfWoSzOU4a,High Risk,88.01777777777775,10000.0,No Increase
sP5cdFATApRaDBGO,High Risk,108.56777777777778,5000.0,No Increase
BjdaQZ5tHXqB7DUw,High Risk,32.160555555555554,520.0,No Increase
a35XdBi84ShtCUAt,High Risk,78.99611111111109,3900.0,No Increase
H6w4ooVL7fvmB7kt,High Risk,17.733888888888895,4000.0,No Increase
ltzcYUmQJceYho8F,Watchlist,204.6211111111111,150.0,Banker Decision
9EeduJWHtjuqlOJs,High Risk,30.27500000000001,1700.0,No Increase
YcVn8gThNuSpWCF2,Watchlist,204.6211111111111,,Data Missing
yUgvvI9sM8YTZ1OX,Very Low Risk,57.98222222222224,1300.0,65.0
vUqYWODeg1Q2vIZ8,Watchlist,204.6211111111111,,Data Missing
5bHsytY2fI1esNA1,High Risk,42.29833333333334,1000.0,No Increase
jCDJRSHUP1L9BB9q,High Risk,67.93444444444445,3000.0,No Increase
eYjVuArG5Mz49cxu,High Risk,306.0488888888888,2200.0,No Increase
UDfJZxhlGDFNOPtA,High Risk,204.6211111111111,3000.0,No Increase
CHIqxljG8RJhOz5s,High Risk,203.46388888888893,2000.0,No Increase
13mQgEEduK6JctgX,High Risk,28.12222222222222,8000.0,No Increase
7c1bXdd1VQarovxF,Low Risk,204.6211111111111,7000.0,350.0
aD39CQ7qgnvLTAzC,Very Low Risk,139.57555555555555,5500.0,275.0
Slwr2cCZPFixYtM2,Very Low Risk,204.6211111111111,2500.0,125.0
7uZEPb2XSMyfq5dz,High Risk,13.372222222222224,1500.0,No Increase
G5zLCGW6eHyvvHi5,High Risk,29.68111111111111,8000.0,No Increase
Qt5Eesn3sV12QBjW,High Risk,49.66833333333333,500.0,No Increase
z8jL0stj0Gnrio2L,High Risk,39.782222222222245,8000.0,No Increase
cdYB07v9Act4mPiY,Very Low Risk,109.35166666666667,5000.0,250.0
wzebN8mbFWQZCUHr,Watchlist,767.8622222222218,9000.0,Banker Decision
PumGK7RF8s4dC4j3,Very Low Risk,204.6211111111111,1800.0,90.0
CpIiN45vMuG0vvoF,Very Low Risk,204.6211111111111,8000.0,400.0
aqrQwY3PLyoX4eLt,Very Low Risk,67.29333333333335,5000.0,250.0
ftI4mZr9Jy5zI5JW,Low Risk,100.67000000000002,1800.0,90.0
T8oqgiSlPeAOaK2d,High Risk,119.11888888888888,2800.0,No Increase
toi3Q1a0LJZZ1GLM,High Risk,204.6211111111111,5300.0,No Increase
8018rjVekFI3oE99,High Risk,26.506111111111125,720.0,No Increase
t40bYE3X68wvX5sO,High Risk,204.6211111111111,6000.0,No Increase
0KMDH7Sdh3Oo3UKn,High Risk,204.6211111111111,1500.0,No Increase
I2A4xW4w3rZFwUeO,High Risk,12.96944444444444,2300.0,No Increase
1RFNj5HCFFtqASwp,High Risk,26.199444444444445,280.0,No Increase
fxxxXuV9wzJ8Q8xM,High Risk,49.943333333333335,1000.0,No Increase
jPVOZgWBuAK3oHIo,High Risk,154.5033333333334,2400.0,No Increase
gcmQbJYcjTha6CTj,Very Low Risk,204.6211111111111,2500.0,125.0
IUFld2MOwWbaIh1a,High Risk,329.0299999999999,4600.0,No Increase
Ltz67N0Gps0Jxe9O,Very Low Risk,204.6211111111111,5500.0,275.0
KOnmbh2VfJp2Trkb,High Risk,45.58,9200.0,No Increase
RKDDHa3zyeRzn34n,High Risk,23.936666666666667,6000.0,No Increase
hpfVlStFzYAyPGAw,Very Low Risk,204.6211111111111,2000.0,100.0
uhvaXRUt3DTPrf8T,High Risk,70.29666666666665,8000.0,No Increase
d3ug8jIdKuQ72IXR,Very Low Risk,204.6211111111111,5100.0,255.0
FSvPie7bjiBSEjx2,Very Low Risk,204.6211111111111,2000.0,100.0
9hz4c8iskQ3IrTMj,High Risk,19.582222222222224,400.0,No Increase
DtDLm3gXqQnItcRZ,Very Low Risk,204.6211111111111,6000.0,300.0
iUyskMjFwESDhbzq,High Risk,38.44944444444446,3200.0,No Increase
RidMFh3vmBS7o3vV,High Risk,101.35388888888892,4900.0,No Increase
ZKAPicz1ps0AmMow,High Risk,36.04111111111111,700.0,No Increase
OxHquIUjdGonsDyp,High Risk,27.18777777777777,1500.0,No Increase
hwJWGgcQE7gha9D3,High Risk,37.809444444444445,3500.0,No Increase
F34JINWBkRPVfuBV,Very Low Risk,12.765,5000.0,250.0
v1n5QSgKsXRP1AJl,High Risk,51.39444444444445,3800.0,No Increase
1ShsP8t0h51VUrMW,Very Low Risk,15.803333333333336,13000.0,650.0
4gZV9Y4rnlG4aDxI,High Risk,183.9983333333333,9000.0,No Increase
HMU2EX5d2RBGStn9,High Risk,27.35444444444444,2190.0,No Increase
8b1Flh6KeXmDamXl,High Risk,123.55611111111108,13200.0,No Increase
7DHexkhCBuCCnI43,High Risk,59.376666666666665,6000.0,No Increase
GLQ0HdRqWiQAkAY1,Very Low Risk,204.6211111111111,4800.0,240.0
Lu2flANhOskIIZon,Very Low Risk,204.6211111111111,1000.0,50.0
A3voVpcPE4TzhPVN,High Risk,25.97333333333334,2000.0,No Increase
CVm9N8ITbH89wgeA,High Risk,204.6211111111111,4740.0,No Increase
8eliTi8qfIJXLwu5,High Risk,48.595,3000.0,No Increase
0HFJ3pT345r5XzOR,Very Low Risk,204.6211111111111,6500.0,325.0
M9Tq2ZGM9DxqwoxO,High Risk,98.1661111111111,7000.0,No Increase
ko1UaarNE5FG8lqI,High Risk,39.41611111111112,7000.0,No Increase
AEPUlYzbhtKKWvbh,Watchlist,204.6211111111111,,Data Missing
lUxyMMLz8Gr57rhA,High Risk,45.7688888888889,2000.0,No Increase
arsYze0qq94gs2My,High Risk,53.93555555555557,8100.0,No Increase
JWzPqz9GZC1jBvbQ,High Risk,30.387777777777774,750.0,No Increase
YaEKdHoIYWwQxUfz,High Risk,27.083333333333325,2500.0,No Increase
bnnEBqIGdHfe4H2U,High Risk,94.32388888888887,1200.0,No Increase
mSWLxaBkdRzC00F6,High Risk,13.38777777777778,1500.0,No Increase
u3uF2tPyRFqe1sjT,High Risk,36.88,1000.0,No Increase
5LwMBsBu4FCju9BM,High Risk,191.8811111111111,10000.0,No Increase
XcKrIE33xEwfLSFq,High Risk,36.90555555555554,3000.0,No Increase
mytzF1HwrVguy8xB,High Risk,38.85277777777777,1000.0,No Increase
zrnxIl60xQeS6GAn,Very Low Risk,204.6211111111111,6000.0,300.0
uARowUAUAjvLSLoJ,High Risk,26.464999999999996,1000.0,No Increase
QZdDqihnSY86SAYk,High Risk,91.49722222222223,3500.0,No Increase
TPAEwShNRwIVpETU,High Risk,26.94555555555556,8000.0,No Increase
t8tWvCiclFk3fSYc,High Risk,12.718888888888886,1000.0,No Increase
dqq7VwU9b0sZJBBx,High Risk,204.6211111111111,5000.0,No Increase
bGxOz1Ch6XqOOCs4,High Risk,54.44222222222221,7000.0,No Increase
1ma5NhhUEzW9bpZG,High Risk,28.57222222222222,2000.0,No Increase
qJu9rp4WtpzleRuh,High Risk,27.18666666666667,1400.0,No Increase
cn6V5dSrw6pCnLen,High Risk,30.272777777777776,9000.0,No Increase
pBqYCYZPI7xDX7VN,High Risk,30.02777777777778,140.0,No Increase
ONJS5zwJm7kc1q8V,High Risk,38.06444444444443,2800.0,No Increase
hPOn9Hqt6fA6RXxn,High Risk,38.678888888888885,1000.0,No Increase
JVT5NMhIoi0jwHa5,Very Low Risk,93.43166666666669,13000.0,650.0
6O5DeNdODuRbIw0U,High Risk,41.39833333333334,1500.0,No Increase
OHIfh6vUNy7aJ0Ri,Low Risk,28.86,1600.0,80.0
DZ4Bku8RslId61r7,High Risk,70.705,5400.0,No Increase
WTZCg1j7fJ0tuyq3,High Risk,84.255,700.0,No Increase
0oBUSKPkBaAUhH8O,High Risk,40.37611111111112,2000.0,No Increase
BauHwwd5aCwOp6pP,High Risk,36.19777777777777,2500.0,No Increase
P4QogufPGiCA7Hf3,Very Low Risk,31.39333333333333,1200.0,60.0
RuKNZF0VrlLcWPDF,High Risk,46.80499999999998,8000.0,No Increase
a2mcGOsCQ4j7mprn,High Risk,43.31777777777778,5000.0,No Increase
TidxPXs5RW3ahpNS,High Risk,47.66999999999999,2100.0,No Increase
j6gFb3hN3wlxntyk,Very Low Risk,18.95833333333333,13000.0,650.0
JqG05xYASyausOH6,High Risk,30.518888888888885,2500.0,No Increase
7wrgjy2JFkXXSLEs,Very Low Risk,204.6211111111111,4500.0,225.0
s649EmohNFrHDRJw,Very Low Risk,204.6211111111111,13000.0,650.0
UsXuh62ibjnApRXV,High Risk,113.83333333333331,8300.0,No Increase
LaDygYOWuaJeA5lR,High Risk,28.376111111111108,9400.0,No Increase
U1mPQlq2gI979zdN,High Risk,13.367222222222225,3500.0,No Increase
p2UtqjMNDV2mvTmq,High Risk,19.517777777777784,1000.0,No Increase
dhPgT1qjbrsxx0qb,High Risk,29.04444444444445,9000.0,No Increase
LTfyZEjoN1MA6jC0,High Risk,13.305,1200.0,No Increase
KJt1NarILzDRDgBM,Very Low Risk,204.6211111111111,4200.0,210.0
322gIL6nOFpkoPg1,Watchlist,259.56166666666667,13000.0,Banker Decision
FHUbjE7QhgKw6HDg,High Risk,26.89666666666666,7500.0,No Increase
5U4DRfpDVFlaBnlF,Very Low Risk,204.6211111111111,4100.0,205.0
QAaPPGThwtqBlM0z,Very Low Risk,204.6211111111111,7000.0,350.0
qe5xrgzabl6176UL,High Risk,53.10833333333333,8000.0,No Increase
ABvfsQ5CNeY15rpU,High Risk,41.13944444444442,11000.0,No Increase
JYfbjTf4wi7z1CmV,High Risk,25.53944444444444,4500.0,No Increase
qcHap25Bx2aWWU4T,High Risk,188.5283333333334,1500.0,No Increase
OPWFu0csRBYyRqL2,Watchlist,204.6211111111111,,Data Missing
bkY10IpvXQ3g4iqx,High Risk,30.22222222222221,9600.0,No Increase
xj06FHtSfKr7S8kI,High Risk,44.71,4500.0,No Increase
oEjW9agwOVsoPoJb,Very Low Risk,204.6211111111111,9000.0,450.0
LVWNfiqGq59Mvh1q,High Risk,29.159999999999997,4500.0,No Increase
FaarnLIZiBCmkJwI,Watchlist,204.6211111111111,,Data Missing
DFNZKcT0kbzmvbNH,Watchlist,204.6211111111111,,Data Missing
oHJl9a7d8aT7GXeb,High Risk,61.35499999999999,3000.0,No Increase
0FhtS1MQQ2uXzFoI,High Risk,381.2127777777777,25000.0,No Increase
h2cWSEqI9yR65ZNG,Very Low Risk,133.9011111111111,6500.0,325.0
no6ibteUelgv8CNa,Very Low Risk,204.6211111111111,4000.0,200.0
1FmdlcIenmEixfdb,High Risk,41.93888888888889,9000.0,No Increase
cE8p7VkpGqVgvNu6,High Risk,39.78055555555554,7800.0,No Increase
GL6plb71FPPkIkIE,Very Low Risk,204.6211111111111,7000.0,350.0
921PB3ZBQYlQQ8yY,High Risk,53.93555555555557,8750.0,No Increase
5HOazL3SmDtXbboi,High Risk,18.2,150.0,No Increase
7vzUEBBT4LjsBkBm,High Risk,21.63166666666666,1000.0,No Increase
ClNEBXwy8OQOBKLA,Low Risk,204.6211111111111,3000.0,150.0
SOiVmOQR2BT3uJly,Very Low Risk,204.6211111111111,8000.0,400.0
BluqiVtb5UmUfpdp,Low Risk,26.931666666666665,1500.0,75.0
4uLrwpONoBlsvP2L,High Risk,84.01222222222225,2300.0,No Increase
jub6gYTUzCauHm3p,High Risk,26.301111111111112,400.0,No Increase
tCpWP3JJ6e8e4nYY,High Risk,72.2038888888889,6000.0,No Increase
Ftu5V4CdDV8nONNy,Very Low Risk,14.976111111111104,13000.0,650.0
Vq2g2wnRcHZ2EJrO,High Risk,17.87555555555556,4000.0,No Increase
ULSTQtiuU7yRQsPs,High Risk,40.57333333333332,5000.0,No Increase
8A1QJauDqbzh5yhz,High Risk,47.636666666666656,1600.0,No Increase
fDW6ULyqBC02tqmI,High Risk,32.0011111111111,3500.0,No Increase
rMsHmzlE5csmqcTT,Watchlist,204.6211111111111,,Data Missing
qa0Xw2rnNEjIHGXp,Very Low Risk,204.6211111111111,13000.0,650.0
0qpnM5EnnGyi06d1,High Risk,280.8861111111111,1000.0,No Increase
sO2G54VbYGSR96CP,High Risk,102.74555555555555,400.0,No Increase
vLFztCqPcVqlMiQE,High Risk,29.52722222222222,4500.0,No Increase
FXSXd1QKCZcTWNGW,Very Low Risk,204.6211111111111,4000.0,200.0
9fA1Uz2SBLFG4B9U,High Risk,28.97222222222222,1300.0,No Increase
nyeZKSKrCoj9HPZq,High Risk,53.54499999999999,4000.0,No Increase
RMZQcREtbIsbzi5u,High Risk,353.84833333333324,5000.0,No Increase
0rsJZ60MuV4RyHVy,High Risk,13.467222222222226,2800.0,No Increase
UPXfzM2gNRaGK2j9,High Risk,27.62,2000.0,No Increase
LyfPmg3LI77LyFsw,Very Low Risk,35.609444444444456,4500.0,225.0
Sq59fnYUA8qDGOwc,High Risk,86.8777777777778,1000.0,No Increase
VMJMyOQvRusyr70g,Watchlist,34.43888888888888,430.0,Banker Decision
XxUSJwV4433LeWpI,High Risk,33.42388888888889,1500.0,No Increase
E1sQ2J5Ps429w1q0,High Risk,142.17777777777783,4800.0,No Increase
tdNOGrNGcqIUXVAV,Very Low Risk,204.6211111111111,7000.0,350.0
yvIiAYBvcDGHu2NF,High Risk,25.855000000000008,500.0,No Increase
sM4QaBChvmpDmRIS,High Risk,17.70777777777778,2800.0,No Increase
4Vi4PAq9yTCuL0G2,High Risk,44.823888888888895,8000.0,No Increase
wuqdZ17lmsddCO6A,High Risk,29.85333333333333,800.0,No Increase
w7J7QCXHPsv1fDms,High Risk,21.03333333333334,1000.0,No Increase
TrzrXfCDmua5TXaU,Very Low Risk,204.6211111111111,13000.0,650.0
vvkQjdTYy8Zf2L7A,High Risk,28.13777777777777,820.0,No Increase
DdIpzhJ7tarxmn94,Very Low Risk,35.86055555555554,400.0,20.0
yGFdyuWYUtzTbj4K,High Risk,204.6211111111111,6600.0,No Increase
fpUvLoDdSJFKMowG,High Risk,24.883888888888897,4000.0,No Increase
SkbBdxFCQubkWWNE,High Risk,69.98555555555556,4000.0,No Increase
6o034c0vEVYwCTbd,High Risk,64.33611111111111,5000.0,No Increase
2Q16eVTATKPAyTML,High Risk,22.937222222222218,9600.0,No Increase
lIS6H3qoMoZrmv2t,High Risk,65.62444444444446,9000.0,No Increase
skFHilMfOXGP5j1o,High Risk,29.06277777777778,1180.0,No Increase
Q5UJTl2PmZuBgnMa,High Risk,35.36888888888888,1800.0,No Increase
mjXOzzYtEch3moaz,High Risk,40.73500000000001,2000.0,No Increase
io6J28xWFWiLXCKe,High Risk,271.1955555555555,10000.0,No Increase
EUjlswsTcA6EIyBQ,High Risk,28.99888888888889,4500.0,No Increase
eZCt3pnlPJeZhtFi,High Risk,40.01666666666668,2400.0,No Increase
dcVO1h4YzahQyagg,High Risk,27.61111111111111,3000.0,No Increase
2msjyvgyUf1g4kSQ,High Risk,355.80666666666684,5000.0,No Increase
hSKFBFc7DJJjVcoF,High Risk,16.68444444444444,3200.0,No Increase
SEOBW2JIv12HzLIH,High Risk,465.0494444444445,15000.0,No Increase
98SN6zENW6Ctcvvd,High Risk,19.27888888888889,1000.0,No Increase
wyoWgM80R2xQqHdC,High Risk,13.367222222222225,3000.0,No Increase
WNCMSNinC9twMYnQ,High Risk,71.66666666666667,10000.0,No Increase
2C9XQLF303aPzxc4,High Risk,20.945555555555558,890.0,No Increase
gwBFdZeZXGuJUrjf,High Risk,80.96166666666666,3000.0,No Increase
55YIAFIqflQU0Qbg,High Risk,77.85777777777777,12000.0,No Increase
2qaILwfsXbHSHoop,Watchlist,204.6211111111111,,Data Missing
lULbAIESnMsBcJEA,High Risk,12.718888888888886,130.0,No Increase
G3ZfKc91R0Qlj82K,High Risk,25.848333333333343,2000.0,No Increase
6AqjcejZeCQrEj5f,High Risk,27.414444444444445,4500.0,No Increase
TF0GdxWvpVApAPLl,Very Low Risk,204.6211111111111,1200.0,60.0
iA00TWSn0afARyOS,High Risk,62.56722222222221,2000.0,No Increase
US0royMlnbTFh0Ye,Very Low Risk,204.6211111111111,6500.0,325.0
SoPWCGzaDAdYKsE0,High Risk,32.85222222222223,3500.0,No Increase
aNg5XvJfXEGuVcvb,High Risk,47.09611111111112,13000.0,No Increase
fV0W08FQi4UTv1Cg,Very Low Risk,204.6211111111111,2300.0,115.0
ICcw7J4auWlg3Vqu,High Risk,55.916666666666686,1300.0,No Increase
HVRtWbSDjLmNWC8I,High Risk,316.8661111111112,3600.0,No Increase
KMprgK5vd1nBwiz1,High Risk,13.396666666666668,2100.0,No Increase
SVwRlLogIDCXuOBP,High Risk,28.076666666666668,860.0,No Increase
yz8NrIWo6vVx4UyU,High Risk,69.68555555555554,14000.0,No Increase
VtyGiv6BjMexHbo7,Very Low Risk,204.6211111111111,4000.0,200.0
3zYttroO4dJTmc0e,High Risk,31.61,1100.0,No Increase
xygUDZPRp89dlqlt,Very Low Risk,204.6211111111111,1800.0,90.0
nAidBjWWAbKtZOmn,High Risk,457.5849999999999,6000.0,No Increase
Yk6SzVmcrYa0bTzh,High Risk,20.292222222222215,2650.0,No Increase
1KbdbP0jRMf30Jh3,High Risk,41.62833333333335,4500.0,No Increase
BSH6JqqCD8ry5P6S,High Risk,38.785,10800.0,No Increase
7VdDKxnVpsD3v0AE,Very Low Risk,204.6211111111111,4000.0,200.0
T05YmV83IesAUqjP,High Risk,108.69222222222224,3000.0,No Increase
Q4NVFrqlms940IWp,High Risk,31.015000000000004,5000.0,No Increase
TLT6ysX6RplXVYVn,High Risk,219.6244444444444,6800.0,No Increase
xD6FybpkY8CQSEJW,High Risk,99.46055555555556,700.0,No Increase
pCDr0lRGM3Y8kHiX,High Risk,39.78388888888888,500.0,No Increase
NWijYZNnWENwmhWO,Low Risk,204.6211111111111,1000.0,50.0
s5Ycuq94NZVLWkax,Very Low Risk,204.6211111111111,2500.0,125.0
uSgrUzmAtRtlkrty,High Risk,34.08166666666667,7000.0,No Increase
9GDpvhnp82wz0QdC,Watchlist,204.6211111111111,,Data Missing
Qj8XEEytuKCMXu8S,High Risk,46.53222222222221,2500.0,No Increase
ws3x3G85YeWEiO34,High Risk,100.28611111111113,1200.0,No Increase
xMyYbmmiz1G1F0R7,Very Low Risk,204.6211111111111,8000.0,400.0
SuZSCXs5gj1H8Utd,High Risk,21.535555555555558,2900.0,No Increase
jPQWGPnMLKV1mks7,High Risk,13.453333333333331,12000.0,No Increase
H5bMCr50B1JSnpk4,Very Low Risk,204.6211111111111,1000.0,50.0
NEMkMmUXHYenc1HW,High Risk,25.528888888888886,2000.0,No Increase
o5Fo8TQVzV9lP2jp,High Risk,79.98500000000004,6900.0,No Increase
KqjFzVEqKNlnLJdd,High Risk,42.275000000000006,2520.0,No Increase
C8n1d0powFADm4A6,High Risk,1967.307222222223,8600.0,No Increase
nl9Wx885gAYLa6pl,Very Low Risk,204.6211111111111,6500.0,325.0
Q1nI6BXON7K31veX,High Risk,33.75222222222223,750.0,No Increase
DBVImkEfwY5ubx3a,Very Low Risk,204.6211111111111,6000.0,300.0
M2WYynLnPZ0jKdxz,Very Low Risk,15.043333333333331,1700.0,85.0
RldfT9Feo97BiUo2,High Risk,42.38444444444444,4500.0,No Increase
FpgPDJ8ZasKPdPvJ,Very Low Risk,204.6211111111111,9600.0,480.0
lt0Ew7M6hKXaqWU9,High Risk,44.53833333333334,2900.0,No Increase
NSU3EyFvqcxSt3Mz,High Risk,204.6211111111111,5900.0,No Increase
xPiCTIHAmDwaPuAW,High Risk,204.6211111111111,3000.0,No Increase
YBGunbB2fnNGQrhK,High Risk,17.00722222222223,3000.0,No Increase
ZWbi2jVa2V0iZo9i,Low Risk,204.6211111111111,7000.0,350.0
A5ahASlUYTWxPorb,Very Low Risk,204.6211111111111,2700.0,135.0
ZURVFzaQzi3YC4uR,Very Low Risk,204.6211111111111,2500.0,125.0
5RCyybO7xrSeyr8c,High Risk,92.18055555555556,2500.0,No Increase
5wjC63RFCZLp6nD7,High Risk,31.704444444444448,6000.0,No Increase
BUKcOQVCDWw3Ei03,High Risk,204.6211111111111,10000.0,No Increase
qXPk0zlBxe84U25a,High Risk,27.171666666666667,1300.0,No Increase
2gZUtVaqLv6xTj36,High Risk,137.46333333333325,1500.0,No Increase
dXAheyEUZR68Uypo,High Risk,40.53333333333333,3900.0,No Increase
DOg2834c6YbOCYYY,High Risk,30.743888888888893,4000.0,No Increase
zsylWGhDiGhB04ob,High Risk,24.94388888888888,5000.0,No Increase
xDBdhGPK2iPnRmFl,Very Low Risk,204.6211111111111,2200.0,110.0
